code,region,pref,addr,name,elevation,feet,lng,lat,lat2,lng2,point,num,dates,expire,last,call,sname,selevation,sdiff,slng,slat,gsi
(Missing)JA/HS-228,"Japan - Honshu","Hiroshima Prefecture",JA/HS-228,214,702,132.5526,34.103,132.5526,34.103,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/HS-228(JA/HS-228),178,35.6,132.5538889,34.10177777,http://maps.gsi.go.jp/#15/34.1030/132.5526
(Missing)JA/IB-014,"Japan - Honshu","Ibaraki Prefecture",Higashikanesayama,481,1578,140.4979,36.6783,140.4979,36.6783,1,0,01/07/2015,31/12/2099,0,"","",Saddle-Higashikanesayama(JA/IB-014),460.1,23,140.4976667,36.67933334,http://maps.gsi.go.jp/#15/36.6783/140.4979
(Missing)JA/IK-012,"Japan - Honshu",Ishikawa,JA/IK-012,684,2244,136.5989,36.3148,136.5989,36.3148,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IK-012(JA/IK-012),581.3,99.1,136.5932222,36.31422222,http://maps.gsi.go.jp/#15/36.3148/136.5989
(Missing)JA/IT-027,"Japan - Honshu","Iwate Prefecture",JA/IT-027,1174,3852,141.607,40.023,141.607,40.023,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-027(JA/IT-027),1162.7,10,141.6065556,40.02444444,http://maps.gsi.go.jp/#15/40.0230/141.6070
(Missing)JA/IT-035,"Japan - Honshu","Iwate Prefecture",JA/IT-035,1117,3665,140.756,39.0963,140.756,39.0963,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-035(JA/IT-035),1007.8,107.6,140.7527778,39.08911111,http://maps.gsi.go.jp/#15/39.0963/140.7560
(Missing)JA/IT-039,"Japan - Honshu","Iwate Prefecture",JA/IT-039,1085,3560,140.8008,39.1214,140.8008,39.1214,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-039(JA/IT-039),1072.1,11.8,140.8005556,39.12333333,http://maps.gsi.go.jp/#15/39.1214/140.8008
(Missing)JA/IT-050,"Japan - Honshu","Iwate Prefecture",JA/IT-050,1013,3323,141.6886,39.2639,141.6886,39.2639,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-050(JA/IT-050),971.2,41.7,141.6906667,39.26622222,http://maps.gsi.go.jp/#15/39.2639/141.6886
(Missing)JA/IT-056,"Japan - Honshu","Iwate Prefecture",JA/IT-056,970,3182,141.4856,40.089,141.4856,40.089,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-056(JA/IT-056),892.1,80.7,141.4884444,40.08722222,http://maps.gsi.go.jp/#15/40.0890/141.4856
(Missing)JA/IT-072,"Japan - Honshu","Iwate Prefecture",JA/IT-072,913,2995,141.6253,39.6469,141.6253,39.6469,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-072(JA/IT-072),892,18.1,141.626,39.64833333,http://maps.gsi.go.jp/#15/39.6469/141.6253
(Missing)JA/IT-101,"Japan - Honshu","Iwate Prefecture",JA/IT-101,773,2536,141.3897,40.1336,141.3897,40.1336,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-101(JA/IT-101),722.8,49,141.4034444,40.12588888,http://maps.gsi.go.jp/#15/40.1336/141.3897
(Missing)JA/IT-117,"Japan - Honshu","Iwate Prefecture",JA/IT-117,728,2388,141.5206,39.1213,141.5206,39.1213,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-117(JA/IT-117),602.8,121.5,141.5153333,39.11111111,http://maps.gsi.go.jp/#15/39.1213/141.5206
(Missing)JA/IT-126,"Japan - Honshu","Iwate Prefecture",JA/IT-126,689,2260,140.8686,39.6273,140.8686,39.6273,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-126(JA/IT-126),541.8,141.7,140.8704444,39.64099999,http://maps.gsi.go.jp/#15/39.6273/140.8686
(Missing)JA/IT-127,"Japan - Honshu","Iwate Prefecture",JA/IT-127,687,2254,141.8156,39.5965,141.8156,39.5965,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-127(JA/IT-127),617.2,65.6,141.8181111,39.59099999,http://maps.gsi.go.jp/#15/39.5965/141.8156
(Missing)JA/IT-132,"Japan - Honshu","Iwate Prefecture",JA/IT-132,653,2142,141.6326,39.1654,141.6326,39.1654,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-132(JA/IT-132),638.3,13.1,141.6336667,39.16533333,http://maps.gsi.go.jp/#15/39.1654/141.6326
(Missing)JA/IT-149,"Japan - Honshu","Iwate Prefecture",JA/IT-149,573,1880,141.8869,39.4048,141.8869,39.4048,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-149(JA/IT-149),562.9,8.8,141.8862222,39.40555555,http://maps.gsi.go.jp/#15/39.4048/141.8869
(Missing)JA/IT-158,"Japan - Honshu","Iwate Prefecture",JA/IT-158,514,1686,141.846,39.1204,141.846,39.1204,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-158(JA/IT-158),462.1,48.9,141.8424444,39.12188889,http://maps.gsi.go.jp/#15/39.1204/141.8460
(Missing)JA/IT-169,"Japan - Honshu","Iwate Prefecture",JA/IT-169,430,1411,141.2374,39.3065,141.2374,39.3065,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-169(JA/IT-169),417.3,12.7,141.2385556,39.30766667,http://maps.gsi.go.jp/#15/39.3065/141.2374
(Missing)JA/IT-176,"Japan - Honshu","Iwate Prefecture",JA/IT-176,356,1168,141.1868,39.2818,141.1868,39.2818,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-176(JA/IT-176),312.5,42.8,141.1885556,39.27811111,http://maps.gsi.go.jp/#15/39.2818/141.1868
(Missing)JA/IT-181,"Japan - Honshu","Iwate Prefecture",JA/IT-181,290,951,141.7535,39.0288,141.7535,39.0288,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/IT-181(JA/IT-181),143.3,147.9,141.7576667,39.03866667,http://maps.gsi.go.jp/#15/39.0288/141.7535
(Missing)JA/KN-008,"Japan - Honshu","Kanagawa Prefecture",Ameyama,1176,3858,139.1234,35.4379,139.1234,35.4379,8,3,01/07/2015,31/12/2099,1,20/09/2015,JK1NRL/1,Saddle-Ameyama(JA/KN-008),1081.2,93.6,139.1172222,35.43444445,http://maps.gsi.go.jp/#15/35.4379/139.1234
(Missing)JA/KN-023,"Japan - Honshu","Kanagawa Prefecture","Near Fudouyama",323,1060,139.192,35.3184,139.192,35.3184,1,0,01/07/2015,31/12/2099,2,18/10/2015,JJ1SWI/1,"Saddle-Near Fudouyama(JA/KN-023)",312.8,9.7,139.1913333,35.31888889,http://maps.gsi.go.jp/#15/35.3184/139.1920
(Missing)JA/KT-004,"Japan - Honshu","Kyoto Prefecture",JA/KT-004,939,3081,135.743,35.3249,135.743,35.3249,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-004(JA/KT-004),852.3,81.3,135.7435556,35.32966667,http://maps.gsi.go.jp/#15/35.3249/135.7430
(Missing)JA/KT-007,"Japan - Honshu","Kyoto Prefecture",JA/KT-007,911,2989,135.7647,35.1784,135.7647,35.1784,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-007(JA/KT-007),882.3,29.2,135.766,35.18022222,http://maps.gsi.go.jp/#15/35.1784/135.7647
(Missing)JA/KT-016,"Japan - Honshu","Kyoto Prefecture",JA/KT-016,779,2556,135.6071,35.3335,135.6071,35.3335,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-016(JA/KT-016),762.7,10.5,135.6074444,35.33388889,http://maps.gsi.go.jp/#15/35.3335/135.6071
(Missing)JA/KT-023,"Japan - Honshu","Kyoto Prefecture",JA/KT-023,717,2352,135.8177,35.1365,135.8177,35.1365,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-023(JA/KT-023),702.5,8.7,135.8166667,35.13677778,http://maps.gsi.go.jp/#15/35.1365/135.8177
(Missing)JA/KT-036,"Japan - Honshu","Kyoto Prefecture",JA/KT-036,640,2100,135.2567,35.5075,135.2567,35.5075,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-036(JA/KT-036),589.3,46,135.2608889,35.50422222,http://maps.gsi.go.jp/#15/35.5075/135.2567
(Missing)JA/KT-060,"Japan - Honshu","Kyoto Prefecture",JA/KT-060,532,1745,135.8098,35.0922,135.8098,35.0922,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-060(JA/KT-060),522.9,8.8,135.8091111,35.09266667,http://maps.gsi.go.jp/#15/35.0922/135.8098
(Missing)JA/KT-064,"Japan - Honshu","Kyoto Prefecture",JA/KT-064,509,1670,135.611,35.1575,135.611,35.1575,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-064(JA/KT-064),462.2,44.8,135.6104444,35.15677778,http://maps.gsi.go.jp/#15/35.1575/135.6110
(Missing)JA/KT-066,"Japan - Honshu","Kyoto Prefecture",JA/KT-066,483,1585,135.31,35.5047,135.31,35.5047,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-066(JA/KT-066),447.6,35,135.3111111,35.50477778,http://maps.gsi.go.jp/#15/35.5047/135.3100
(Missing)JA/KT-087,"Japan - Honshu","Kyoto Prefecture",JA/KT-087,402,1319,135.3719,35.4431,135.3719,35.4431,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-087(JA/KT-087),392.8,7.8,135.3714444,35.44266667,http://maps.gsi.go.jp/#15/35.4431/135.3719
(Missing)JA/KT-108,"Japan - Honshu","Kyoto Prefecture",JA/KT-108,296,971,135.2513,35.3454,135.2513,35.3454,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-108(JA/KT-108),228.4,62.9,135.2536667,35.34388889,http://maps.gsi.go.jp/#15/35.3454/135.2513
(Missing)JA/ME-002,"Japan - Honshu","Mie Prefecture",JA/ME-002,1432,4698,136.0948,34.361,136.0948,34.361,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-002(JA/ME-002),1323.6,108.1,136.0903333,34.36677778,http://maps.gsi.go.jp/#15/34.3610/136.0948
(Missing)JA/ME-007,"Japan - Honshu","Mie Prefecture",JA/ME-007,1282,4206,136.1375,34.2385,136.1375,34.2385,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-007(JA/ME-007),1255.9,25,136.1385556,34.23866667,http://maps.gsi.go.jp/#15/34.2385/136.1375
(Missing)JA/ME-019,"Japan - Honshu","Mie Prefecture",JA/ME-019,1030,3379,136.095,34.0035,136.095,34.0035,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-019(JA/ME-019),1021.8,8.6,136.0944444,34.00366667,http://maps.gsi.go.jp/#15/34.0035/136.0950
(Missing)JA/ME-048,"Japan - Honshu","Mie Prefecture",JA/ME-048,770,2526,136.2299,34.5956,136.2299,34.5956,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-048(JA/ME-048),711.6,49.4,136.2316667,34.58177778,http://maps.gsi.go.jp/#15/34.5956/136.2299
(Missing)JA/ME-072,"Japan - Honshu","Mie Prefecture",JA/ME-072,570,1870,136.244,34.1796,136.244,34.1796,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-072(JA/ME-072),532.5,37.9,136.2456667,34.18011112,http://maps.gsi.go.jp/#15/34.1796/136.2440
(Missing)JA/ME-073,"Japan - Honshu","Mie Prefecture",JA/ME-073,560,1837,136.2584,34.5267,136.2584,34.5267,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-073(JA/ME-073),542.1,22.5,136.2576667,34.528,http://maps.gsi.go.jp/#15/34.5267/136.2584
(Missing)JA/ME-076,"Japan - Honshu","Mie Prefecture",JA/ME-076,556,1824,136.4252,34.2663,136.4252,34.2663,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-076(JA/ME-076),543.2,9.6,136.4232222,34.26611112,http://maps.gsi.go.jp/#15/34.2663/136.4252
(Missing)JA/ME-091,"Japan - Honshu","Mie Prefecture",JA/ME-091,409,1342,136.2003,34.7546,136.2003,34.7546,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-091(JA/ME-091),257.9,149.6,136.216,34.74044445,http://maps.gsi.go.jp/#15/34.7546/136.2003
(Missing)JA/ME-095,"Japan - Honshu","Mie Prefecture",JA/ME-095,380,1247,136.4462,34.3987,136.4462,34.3987,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-095(JA/ME-095),351.4,30.6,136.4422222,34.39766667,http://maps.gsi.go.jp/#15/34.3987/136.4462
(Missing)JA/ME-100,"Japan - Honshu","Mie Prefecture",JA/ME-100,320,1050,136.4332,34.7337,136.4332,34.7337,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-100(JA/ME-100),313.4,7.1,136.4327778,34.73322222,http://maps.gsi.go.jp/#15/34.7337/136.4332
(Missing)JA/ME-101,"Japan - Honshu","Mie Prefecture",JA/ME-101,317,1040,136.529,34.4548,136.529,34.4548,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-101(JA/ME-101),211.6,103.1,136.5304444,34.452,http://maps.gsi.go.jp/#15/34.4548/136.5290
(Missing)JA/ME-103,"Japan - Honshu","Mie Prefecture",JA/ME-103,300,984,136.2758,34.1105,136.2758,34.1105,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/ME-103(JA/ME-103),163.4,137.5,136.2932222,34.10655555,http://maps.gsi.go.jp/#15/34.1105/136.2758
(Missing)JA/MG-020,"Japan - Honshu","Miyagi Prefecture",JA/MG-020,920,3018,140.7074,38.9203,140.7074,38.9203,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/MG-020(JA/MG-020),822.2,100.2,140.7052222,38.92922222,http://maps.gsi.go.jp/#15/38.9203/140.7074
(Missing)JA/MG-054,"Japan - Honshu","Miyagi Prefecture",JA/MG-054,439,1440,141.4477,38.4103,141.4477,38.4103,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/MG-054(JA/MG-054),426.2,14,141.449,38.41011111,http://maps.gsi.go.jp/#15/38.4103/141.4477
(Missing)JA/MG-055,"Japan - Honshu","Miyagi Prefecture",JA/MG-055,420,1378,141.3554,38.5882,141.3554,38.5882,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/MG-055(JA/MG-055),392.2,23.1,141.3535556,38.586,http://maps.gsi.go.jp/#15/38.5882/141.3554
(Missing)JA/MG-064,"Japan - Honshu","Miyagi Prefecture",JA/MG-064,322,1056,141.5256,38.3127,141.5256,38.3127,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/MG-064(JA/MG-064),292.6,30.3,141.5281111,38.31133334,http://maps.gsi.go.jp/#15/38.3127/141.5256
(Missing)JA/NI-033,"Japan - Honshu",Niigata,JA/NI-033,1400,4593,139.4241,37.5239,139.4241,37.5239,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-033(JA/NI-033),1338.3,14.1,139.4246667,37.52322222,http://maps.gsi.go.jp/#15/37.5239/139.4241
(Missing)JA/NI-075,"Japan - Honshu",Niigata,JA/NI-075,909,2982,139.28,37.7016,139.28,37.7016,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-075(JA/NI-075),841.7,67,139.2753333,37.69688889,http://maps.gsi.go.jp/#15/37.7016/139.2800
(Missing)JA/NI-079,"Japan - Honshu",Niigata,JA/NI-079,853,2799,139.6975,38.3429,139.6975,38.3429,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-079(JA/NI-079),712.5,139.1,139.6944444,38.35066667,http://maps.gsi.go.jp/#15/38.3429/139.6975
(Missing)JA/NI-084,"Japan - Honshu",Niigata,JA/NI-084,798,2618,139.6047,38.023,139.6047,38.023,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-084(JA/NI-084),782.5,11.5,139.6054444,38.02277778,http://maps.gsi.go.jp/#15/38.0230/139.6047
(Missing)JA/NI-094,"Japan - Honshu",Niigata,Oojiyama,646,2119,138.4796,37.9586,138.4796,37.9586,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Oojiyama(JA/NI-094),602.3,40.6,138.4858889,37.95777778,http://maps.gsi.go.jp/#15/37.9586/138.4796
(Missing)JA/NI-098,"Japan - Honshu",Niigata,Yahikoyama,634,2080,138.8089,37.7047,138.8089,37.7047,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Yahikoyama(JA/NI-098),517,115.6,138.8116667,37.712,http://maps.gsi.go.jp/#15/37.7047/138.8089
(Missing)JA/NI-105,"Japan - Honshu",Niigata,JA/NI-105,610,2001,138.5214,38.0238,138.5214,38.0238,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-105(JA/NI-105),570.9,38.5,138.5243333,38.02811111,http://maps.gsi.go.jp/#15/38.0238/138.5214
(Missing)JA/NI-109,"Japan - Honshu",Niigata,JA/NI-109,579,1900,139.5727,38.1691,139.5727,38.1691,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-109(JA/NI-109),521.2,56.6,139.5772222,38.16733333,http://maps.gsi.go.jp/#15/38.1691/139.5727
(Missing)JA/NI-110,"Japan - Honshu",Niigata,JA/NI-110,571,1873,139.4792,38.0795,139.4792,38.0795,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NI-110(JA/NI-110),545.5,24.8,139.4814444,38.07844444,http://maps.gsi.go.jp/#15/38.0795/139.4792
(Missing)JA/NN-008,"Japan - Honshu",Nagano,Washibadake,2924,9593,137.6053,36.403,137.6053,36.403,10,3,01/07/2015,31/12/2099,0,"","",Saddle-Washibadake(JA/NN-008),2781.5,141.3,137.607,36.41433333,http://maps.gsi.go.jp/#15/36.4030/137.6053
(Missing)JA/NN-040,"Japan - Honshu",Nagano,JA/NN-040,2374,7789,137.7356,36.0693,137.7356,36.0693,10,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-040(JA/NN-040),2358.3,12.6,137.7361111,36.07022222,http://maps.gsi.go.jp/#15/36.0693/137.7356
(Missing)JA/NN-045,"Japan - Honshu",Nagano,Yokoteyama,2307,7569,138.5259,36.6689,138.5259,36.6689,10,3,01/07/2015,31/12/2099,0,"","",Saddle-Yokoteyama(JA/NN-045),2297.1,8.9,138.5252222,36.66988889,http://maps.gsi.go.jp/#15/36.6689/138.5259
(Missing)JA/NN-065,"Japan - Honshu",Nagano,JA/NN-065,2040,6693,137.6969,35.9761,137.6969,35.9761,10,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-065(JA/NN-065),2031.9,10.2,137.6967778,35.97655556,http://maps.gsi.go.jp/#15/35.9761/137.6969
(Missing)JA/NN-073,"Japan - Honshu",Nagano,JA/NN-073,1961,6434,137.8298,35.9433,137.8298,35.9433,10,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-073(JA/NN-073),1912.6,47.9,137.8293333,35.94088889,http://maps.gsi.go.jp/#15/35.9433/137.8298
(Missing)JA/NN-127,"Japan - Honshu",Nagano,JA/NN-127,1474,4836,137.6741,35.5316,137.6741,35.5316,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-127(JA/NN-127),1460.4,11.8,137.675,35.53211111,http://maps.gsi.go.jp/#15/35.5316/137.6741
(Missing)JA/NN-129,"Japan - Honshu",Nagano,JA/NN-129,1466,4810,137.6747,35.315,137.6747,35.315,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-129(JA/NN-129),1431.9,29.9,137.6747778,35.31577778,http://maps.gsi.go.jp/#15/35.3150/137.6747
(Missing)JA/NN-133,"Japan - Honshu",Nagano,JA/NN-133,1450,4757,137.7027,35.3926,137.7027,35.3926,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-133(JA/NN-133),1431.8,16.5,137.7037778,35.39322222,http://maps.gsi.go.jp/#15/35.3926/137.7027
(Missing)JA/NN-135,"Japan - Honshu",Nagano,JA/NN-135,1445,4741,137.9835,35.6741,137.9835,35.6741,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-135(JA/NN-135),1423.6,20.4,137.9831111,35.67311111,http://maps.gsi.go.jp/#15/35.6741/137.9835
(Missing)JA/NN-148,"Japan - Honshu",Nagano,JA/NN-148,1326,4350,138.6105,36.9049,138.6105,36.9049,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-148(JA/NN-148),1303.3,20.6,138.6106667,36.90388889,http://maps.gsi.go.jp/#15/36.9049/138.6105
(Missing)JA/NN-153,"Japan - Honshu",Nagano,JA/NN-153,1315,4314,138.5974,36.2797,138.5974,36.2797,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/NN-153(JA/NN-153),1292.7,21.5,138.5993333,36.27933333,http://maps.gsi.go.jp/#15/36.2797/138.5974
(Missing)JA/NN-160,"Japan - Honshu",Nagano,"Hiraya CC  (7/8th hole)",1254,4114,137.6092,35.3185,137.6092,35.3185,8,3,01/07/2015,31/12/2099,0,"","","Saddle-Hiraya CC  (7/8th hole)(JA/NN-160)",1230.8,22,137.6105556,35.31944444,http://maps.gsi.go.jp/#15/35.3185/137.6092
(Missing)JA/NR-037,"Japan - Honshu","Nara Prefecture",JA/NR-037,952,3123,136.1525,34.5052,136.1525,34.5052,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NR-037(JA/NR-037),932.6,19.6,136.1515556,34.50422223,http://maps.gsi.go.jp/#15/34.5052/136.1525
(Missing)JA/NR-040,"Japan - Honshu","Nara Prefecture",JA/NR-040,879,2884,136.0273,34.5058,136.0273,34.5058,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NR-040(JA/NR-040),826.4,44.9,136.0275556,34.50655556,http://maps.gsi.go.jp/#15/34.5058/136.0273
(Missing)JA/NR-045,"Japan - Honshu","Nara Prefecture",JA/NR-045,704,2310,135.9633,34.0201,135.9633,34.0201,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NR-045(JA/NR-045),672.4,29.4,135.9633333,34.019,http://maps.gsi.go.jp/#15/34.0201/135.9633
(Missing)JA/NR-047,"Japan - Honshu","Nara Prefecture",JA/NR-047,686,2251,135.994,34.4133,135.994,34.4133,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/NR-047(JA/NR-047),657.5,27.3,135.9928889,34.414,http://maps.gsi.go.jp/#15/34.4133/135.9940
(Missing)JA/OS-006,"Japan - Honshu",Osaka,JA/OS-006,665,2182,135.4999,34.896,135.4999,34.896,4,0,01/07/2015,31/12/2099,2,28/01/2016,JM3URG/3,Saddle-JA/OS-006(JA/OS-006),636.7,28,135.5012222,34.89066667,http://maps.gsi.go.jp/#15/34.8960/135.4999
(Missing)JA/OS-011,"Japan - Honshu",Osaka,JA/OS-011,561,1841,135.5871,34.9294,135.5871,34.9294,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OS-011(JA/OS-011),531.5,29.3,135.5856667,34.93011111,http://maps.gsi.go.jp/#15/34.9294/135.5871
(Missing)JA/OY-003,"Japan - Honshu",Okayama,Kenashigasen,1219,3999,133.5147,35.2357,133.5147,35.2357,8,3,01/07/2015,31/12/2099,0,"","",Saddle-Kenashigasen(JA/OY-003),1092.2,120.8,133.5112222,35.23422222,http://maps.gsi.go.jp/#15/35.2357/133.5147
(Missing)JA/OY-037,"Japan - Honshu",Okayama,JA/OY-037,924,3031,133.4433,35.0603,133.4433,35.0603,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-037(JA/OY-037),913.1,7.7,133.443,35.061,http://maps.gsi.go.jp/#15/35.0603/133.4433
(Missing)JA/OY-057,"Japan - Honshu",Okayama,JA/OY-057,724,2375,134.2965,35.1576,134.2965,35.1576,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-057(JA/OY-057),678.2,44.2,134.2952222,35.15844444,http://maps.gsi.go.jp/#15/35.1576/134.2965
(Missing)JA/OY-071,"Japan - Honshu",Okayama,JA/OY-071,641,2103,133.5551,35.0228,133.5551,35.0228,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-071(JA/OY-071),545.2,95.8,133.5524444,35.01966667,http://maps.gsi.go.jp/#15/35.0228/133.5551
(Missing)JA/OY-083,"Japan - Honshu",Okayama,JA/OY-083,558,1831,133.8529,35.0253,133.8529,35.0253,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-083(JA/OY-083),542.4,10,133.8518889,35.02377778,http://maps.gsi.go.jp/#15/35.0253/133.8529
(Missing)JA/OY-084,"Japan - Honshu",Okayama,JA/OY-084,556,1824,133.8809,34.9455,133.8809,34.9455,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-084(JA/OY-084),406.6,148.7,133.886,34.95811111,http://maps.gsi.go.jp/#15/34.9455/133.8809
(Missing)JA/OY-095,"Japan - Honshu",Okayama,JA/OY-095,510,1673,133.6196,34.7035,133.6196,34.7035,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-095(JA/OY-095),482.9,27.5,133.6192222,34.70433333,http://maps.gsi.go.jp/#15/34.7035/133.6196
(Missing)JA/OY-107,"Japan - Honshu",Okayama,JA/OY-107,447,1467,134.0801,34.8775,134.0801,34.8775,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-107(JA/OY-107),433.6,12.7,134.0811111,34.87722222,http://maps.gsi.go.jp/#15/34.8775/134.0801
(Missing)JA/OY-110,"Japan - Honshu",Okayama,JA/OY-110,430,1411,134.1742,34.9364,134.1742,34.9364,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-110(JA/OY-110),392.1,39.5,134.1706667,34.93488889,http://maps.gsi.go.jp/#15/34.9364/134.1742
(Missing)JA/OY-130,"Japan - Honshu",Okayama,JA/OY-130,330,1083,133.9264,34.8236,133.9264,34.8236,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-130(JA/OY-130),313.1,17.5,133.9262222,34.82233333,http://maps.gsi.go.jp/#15/34.8236/133.9264
(Missing)JA/OY-146,"Japan - Honshu",Okayama,JA/OY-146,150,492,133.5095,34.402,133.5095,34.402,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/OY-146(JA/OY-146),92.6,57.8,133.5128889,34.39777778,http://maps.gsi.go.jp/#15/34.4020/133.5095
(Missing)JA/SI-008,"Japan - Honshu","Shiga Prefecture",JA/SI-008,1132,3714,136.2616,35.6016,136.2616,35.6016,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA/SI-008(JA/SI-008),1103,28.1,136.2663333,35.60222222,http://maps.gsi.go.jp/#15/35.6016/136.2616
(Missing)JA/SI-034,"Japan - Honshu","Shiga Prefecture",JA/SI-034,762,2500,136.3343,35.1463,136.3343,35.1463,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/SI-034(JA/SI-034),752.3,8.4,136.3342222,35.14611111,http://maps.gsi.go.jp/#15/35.1463/136.3343
(Missing)JA/SI-041,"Japan - Honshu","Shiga Prefecture",JA/SI-041,670,2198,135.9639,35.4428,135.9639,35.4428,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/SI-041(JA/SI-041),558,114.9,135.9796667,35.43588889,http://maps.gsi.go.jp/#15/35.4428/135.9639
(Missing)JA/SI-046,"Japan - Honshu","Shiga Prefecture",JA/SI-046,605,1985,136.0228,34.9632,136.0228,34.9632,2,0,01/07/2015,31/12/2099,1,16/12/2015,JM3GVH/3,Saddle-JA/SI-046(JA/SI-046),572.4,29.4,136.0252222,34.96333333,http://maps.gsi.go.jp/#15/34.9632/136.0228
